Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
"Vino 'Oltrepò Pavese' Bianco Passito, varietà Moscato'",vino 'Bianco Passito',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Sauvignon'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Sauvignon'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Sauvignon'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Sauvignon'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Malvasia'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Di Candia Aromatica': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Di Candia Aromatica'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Malvasia'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Di Candia Aromatica': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Di Candia Aromatica'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Pinot nero (vinificato in bianco)'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Pinot nero (vinificato in bianco)'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
Vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis' Rosso,vino 'Rosso',DOC vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis',"Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'Merlot', Vitigno 'Pignolo', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Refosco Nostrano', Vitigno 'Schioppettino', Vitigno 'Tazzelenghe': 100%",,,"Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Merlot', Vitigno 'Pignolo', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Refosco Nostrano', Vitigno 'Schioppettino', Vitigno 'Tazzelenghe'",Friuli-Venezia Giulia,Friuli-Venezia Giulia,"Attimis, Faedis, Nimis, Povoletto, Torreano"
Vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis' Bianco,vino 'Bianco',DOC vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis',"Vitigno 'Chardonnay', Vitigno 'Malvasia Istriana', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Ribolla Gialla', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Verduzzo Friulano': 100%",,,"Vitigno 'Chardonnay', Vitigno 'Malvasia Istriana', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Ribolla Gialla', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Verduzzo Friulano'",Friuli-Venezia Giulia,Provincia di Agrigento,Tarcento
Vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis' Bianco,vino 'Bianco',DOC vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis',"Vitigno 'Chardonnay', Vitigno 'Malvasia Istriana', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Ribolla Gialla', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Verduzzo Friulano': 100%",,,"Vitigno 'Chardonnay', Vitigno 'Malvasia Istriana', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Ribolla Gialla', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Verduzzo Friulano'",Friuli-Venezia Giulia,Friuli-Venezia Giulia,"Attimis, Faedis, Nimis, Povoletto, Torreano"
Vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis' Bianco Dolce,vino 'Bianco Dolce',DOC vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis',"Vitigno 'Chardonnay', Vitigno 'Malvasia Istriana', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Ribolla Gialla', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Verduzzo Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Picolit': 100%",,,"Vitigno 'Chardonnay', Vitigno 'Malvasia Istriana', Vitigno 'Picolit', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Ribolla Gialla', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Verduzzo Friulano'",Friuli-Venezia Giulia,Provincia di Agrigento,Tarcento
Vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis' Bianco Dolce,vino 'Bianco Dolce',DOC vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis',"Vitigno 'Chardonnay', Vitigno 'Malvasia Istriana', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Ribolla Gialla', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Verduzzo Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Picolit': 100%",,,"Vitigno 'Chardonnay', Vitigno 'Malvasia Istriana', Vitigno 'Picolit', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Ribolla Gialla', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Verduzzo Friulano'",Friuli-Venezia Giulia,Friuli-Venezia Giulia,"Attimis, Faedis, Nimis, Povoletto, Torreano"
"Vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis' Rosso, varietà Refosco'",vino 'Rosso',DOC vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Refosco Nostrano': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Refosco Nostrano'",Friuli-Venezia Giulia,Provincia di Agrigento,Tarcento
"Vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis' Rosso, varietà Refosco'",vino 'Rosso',DOC vino 'Friuli-Venezia Giulia Colli Orientali Sottozona Faedis',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Refosco Nostrano': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Refosco Nostrano'",Friuli-Venezia Giulia,Friuli-Venezia Giulia,"Attimis, Faedis, Nimis, Povoletto, Torreano"
Vino 'Amarone della Valpolicella Classico' Rosso Classico,vino 'Rosso Classico',DOCG vino 'Amarone della Valpolicella Classico',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 25%, Vitigno 'Corvina', Vitigno 'Corvinone': massimo (>=) 95%, Vitigno 'Corvina', Vitigno 'Corvinone': minimo (>=) 45%, Vitigno 'Corvinone': massimo (>=) 50%, Vitigno 'Rondinella': massimo (>=) 30%, Vitigno 'Rondinella': minimo (>=) 5%","45%, 5%","25%, 30%, 50%, 95%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Rondinella'",Veneto,Provincia di Verona,"Fumane, Marano di Valpolicella, Negrar, San Pietro in Cariano, Sant'Ambrogio di Valpolicella"
Vino 'Amarone della Valpolicella Valpantena' Rosso Valpantena,vino 'Rosso Valpantena',DOCG vino 'Amarone della Valpolicella Valpantena',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 25%, Vitigno 'Corvina', Vitigno 'Corvinone': massimo (>=) 95%, Vitigno 'Corvina', Vitigno 'Corvinone': minimo (>=) 45%, Vitigno 'Corvinone': massimo (>=) 50%, Vitigno 'Rondinella': massimo (>=) 30%, Vitigno 'Rondinella': minimo (>=) 5%","45%, 5%","25%, 30%, 50%, 95%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Rondinella'",Toscana,Provincia di Siena,
Vino 'Amarone della Valpolicella Valpantena' Rosso Valpantena,vino 'Rosso Valpantena',DOCG vino 'Amarone della Valpolicella Valpantena',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 25%, Vitigno 'Corvina', Vitigno 'Corvinone': massimo (>=) 95%, Vitigno 'Corvina', Vitigno 'Corvinone': minimo (>=) 45%, Vitigno 'Corvinone': massimo (>=) 50%, Vitigno 'Rondinella': massimo (>=) 30%, Vitigno 'Rondinella': minimo (>=) 5%","45%, 5%","25%, 30%, 50%, 95%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Rondinella'",Veneto,Provincia di Verona,Verona
Vino 'Bianco dell'Empolese' Vin Santo,vino 'Vin Santo',DOC vino 'Bianco dell'Empolese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 40%, Vitigno 'Moscato Bianco': 0, Vitigno 'Trebbiano Toscano': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Moscato Bianco', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Florence,
Vino 'Bianco dell'Empolese' Vin Santo,vino 'Vin Santo',DOC vino 'Bianco dell'Empolese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 40%, Vitigno 'Moscato Bianco': 0, Vitigno 'Trebbiano Toscano': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Moscato Bianco', Vitigno 'Trebbiano Toscano'",Toscana,Provincia di Agrigento,"Capraia e Limite, Cerreto Guidi, Empoli, Fucecchio, Montelupo Fiorentino"
Vino 'Bianco dell'Empolese' Bianco,vino 'Bianco',DOC vino 'Bianco dell'Empolese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 40%, Vitigno 'Trebbiano Toscano': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Florence,
Vino 'Bianco dell'Empolese' Bianco,vino 'Bianco',DOC vino 'Bianco dell'Empolese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 40%, Vitigno 'Trebbiano Toscano': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Trebbiano Toscano'",Toscana,Provincia di Agrigento,"Capraia e Limite, Cerreto Guidi, Empoli, Fucecchio, Montelupo Fiorentino"
Vino 'Asti Sottozona Canelli' Bianco,vino 'Bianco',DOCG vino 'Asti Sottozona Canelli',Vitigno 'Moscato Bianco': 100%,,,Vitigno 'Moscato Bianco',Piemonte,"Provincia di Asti, Provincia di Cuneo, Provincia di Asti, Provincia di Cuneo","Bubbio, Calamandrana, Calosso, Cassinasco, Castagnole delle Lanze, Coazzolo, Loazzolo, Moasca, San Marzano Oliveto, Castiglione Tinella, Cossano Belbo, Neive, Neviglie, Rocchetta Belbo, Santo Stefano Belbo, Serralunga d'Alba, Treiso, Trezzo Tinella"
Vino 'Asti Sottozona Canelli' Bianco,vino 'Bianco',DOCG vino 'Asti Sottozona Canelli',Vitigno 'Moscato Bianco': 100%,,,Vitigno 'Moscato Bianco',Valle d'Aosta,Provincia di Agrigento,"Camo, Canelli, Costigliole d'Asti"
Vino 'Asti Sottozona Santa Vittoria d'Alba' Bianco,vino 'Bianco',DOCG vino 'Asti Sottozona Santa Vittoria d'Alba',Vitigno 'Moscato Bianco': 100%,,,Vitigno 'Moscato Bianco',Piemonte,Provincia di Cuneo,Santa Vittoria d'Alba
Vino 'Asti Sottozona Santa Vittoria d'Alba' Bianco Vendemmia Tardiva,"vino 'Bianco Vendemmia Tardiva', vino 'Bianco Vendemmia Tardiva:'",DOCG vino 'Asti Sottozona Santa Vittoria d'Alba',Vitigno 'Moscato Bianco': 100%,,,Vitigno 'Moscato Bianco',Piemonte,Provincia di Cuneo,Santa Vittoria d'Alba
Vino 'Asti Sottozona Strevi' Bianco,vino 'Bianco',DOCG vino 'Asti Sottozona Strevi',Vitigno 'Moscato Bianco': 100%,,,Vitigno 'Moscato Bianco',Piemonte,Provincia di Alessandria,"Acqui Terme, Alice Bel Colle, Bistagno, Grognardo, Ricaldone, Strevi, Terzo, Piedmont, Visone"
Vino 'Asti Sottozona Strevi' Bianco,vino 'Bianco',DOCG vino 'Asti Sottozona Strevi',Vitigno 'Moscato Bianco': 100%,,,Vitigno 'Moscato Bianco',Valle d'Aosta,Provincia di Agrigento,Cassine
"Vino 'Valle del Tirso' Novello, varietà vitigno a bacca nera ammesso e classificato per la Regione'","vino 'Novello ', vino 'Novello'",vino 'Valle del Tirso',"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cannonau': 0%, Vitigno 'Carignano': 0%, Vitigno 'Girò': 0%",85%,15%,"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione', Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cannonau', Vitigno 'Carignano', Vitigno 'Girò'",Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
Vino 'Valle del Tirso' Rosato,vino 'Rosato',vino 'Valle del Tirso',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
Vino 'Valle del Tirso' Rosato Frizzante,vino 'Rosato Frizzante',vino 'Valle del Tirso',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
"Vino 'Valle del Tirso' Rosso, varietà vitigno a bacca nera ammesso e classificato per la Regione'",vino 'Rosso',vino 'Valle del Tirso',"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cannonau': 0%, Vitigno 'Carignano': 0%, Vitigno 'Girò': 0%",85%,15%,"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione', Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cannonau', Vitigno 'Carignano', Vitigno 'Girò'",Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
Vino 'Valle del Tirso' Rosso Frizzante,vino 'Rosso Frizzante',vino 'Valle del Tirso',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
Vino 'Valle del Tirso' Novello,"vino 'Novello ', vino 'Novello'",vino 'Valle del Tirso',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
"Vino 'Valle del Tirso' Bianco, varietà vitigno a bacca bianca ammesso e classificato per la Regione'",vino 'Bianco',vino 'Valle del Tirso',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia': 0%, Vitigno 'Monica': 0%, Vitigno 'Moscato': 0%, Vitigno 'Nasco': 0%, Vitigno 'Nuragus': 0%, Vitigno 'Semidano': 0%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Vermentino': 0%, Vitigno 'Vernaccia': 0%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia', Vitigno 'Monica', Vitigno 'Moscato', Vitigno 'Nasco', Vitigno 'Nuragus', Vitigno 'Semidano', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione', Vitigno 'Vermentino', Vitigno 'Vernaccia'",Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
Vino 'Valle del Tirso' Bianco Frizzante,vino 'Bianco Frizzante',vino 'Valle del Tirso',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
Vino 'Valle del Tirso' Bianco,vino 'Bianco',vino 'Valle del Tirso',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
"Vino 'Valle del Tirso' Rosso Frizzante, varietà vitigno a bacca nera ammesso e classificato per la Regione'",vino 'Rosso Frizzante',vino 'Valle del Tirso',"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cannonau': 0%, Vitigno 'Carignano': 0%, Vitigno 'Girò': 0%",85%,15%,"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione', Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cannonau', Vitigno 'Carignano', Vitigno 'Girò'",Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
Vino 'Valle del Tirso' Rosso,vino 'Rosso',vino 'Valle del Tirso',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
"Vino 'Valle del Tirso' Bianco Frizzante, varietà vitigno a bacca bianca ammesso e classificato per la Regione'",vino 'Bianco Frizzante',vino 'Valle del Tirso',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia': 0%, Vitigno 'Monica': 0%, Vitigno 'Moscato': 0%, Vitigno 'Nasco': 0%, Vitigno 'Nuragus': 0%, Vitigno 'Semidano': 0%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Vermentino': 0%, Vitigno 'Vernaccia': 0%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia', Vitigno 'Monica', Vitigno 'Moscato', Vitigno 'Nasco', Vitigno 'Nuragus', Vitigno 'Semidano', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione', Vitigno 'Vermentino', Vitigno 'Vernaccia'",Sardegna,"Provincia di Oristano, Provincia di Oristano","Baratili San Pietro, Cabras, Sardinia, Milis, Narbolia, Nurachi, Ollastra, Oristano, Palmas Arborea, Riola Sardo, San Vero Milis, Santa Giusta, Siamaggiore, Solarussa, Tramatza, Villaurbana, Zeddiani, Zerfaliu"
